Date,Value
02/29/2012,30.291
02/28/2012,30.431
02/27/2012,30.322
02/24/2012,30.27
02/23/2012,30.515
02/22/2012,30.682
02/21/2012,30.77
02/20/2012,30.757
02/17/2012,30.815
02/16/2012,30.82
02/15/2012,30.858
02/14/2012,30.805
02/13/2012,30.855
2/10/2012,30.765
2/9/2012,30.725
2/8/2012,30.89
2/7/2012,30.96
2/6/2012,30.87
2/3/2012,30.907
2/2/2012,30.92
2/1/2012,31.03
01/31/2012,31.148
01/30/2012,31.067
01/27/2012,31.323
01/26/2012,31.44
01/25/2012,31.408
01/24/2012,31.385
01/23/2012,31.522
01/20/2012,31.61
01/19/2012,31.715
01/18/2012,31.773
01/17/2012,31.868
01/16/2012,31.875
01/13/2012,31.765
1/12/2012,31.737
1/11/2012,31.638
1/10/2012,31.768
1/9/2012,31.715
1/6/2012,31.635
1/5/2012,31.52
1/4/2012,31.305
1/3/2012,31.515
1/2/2012,31.587
12/30/2011,31.75
12/29/2011,31.645
12/28/2011,31.44
12/27/2011,31.32
12/26/2011,31.3
12/23/2011,31.26
12/22/2011,31.27
12/21/2011,31.245
12/20/2011,31.295
12/19/2011,31.32
12/16/2011,31.4
12/15/2011,31.36
12/14/2011,31.25
12/13/2011,31.2
12/12/2011,30.9
12/9/2011,30.805
12/8/2011,30.78
12/7/2011,30.835
12/6/2011,30.79
12/5/2011,30.82
12/2/2011,30.83
12/1/2011,30.865
11/30/2011,31.27
11/29/2011,31.3
11/28/2011,31.33
11/25/2011,31.275
11/24/2011,31.365
11/23/2011,31.18
11/22/2011,31.235
11/21/2011,31.025
11/18/2011,30.9
11/17/2011,30.86
11/16/2011,30.84
11/15/2011,30.81
11/14/2011,30.76
11/11/2011,30.817
11/10/2011,30.775
11/9/2011,30.655
11/8/2011,30.665
11/7/2011,30.665
11/4/2011,30.62
11/3/2011,30.81
11/2/2011,30.93
11/1/2011,30.74
10/31/2011,30.53
10/28/2011,30.495
10/27/2011,30.795
10/26/2011,30.83
10/25/2011,30.785
10/24/2011,30.995
10/21/2011,31.005
10/20/2011,30.795
10/19/2011,30.7
10/18/2011,30.69
10/17/2011,30.795
10/14/2011,30.888
10/13/2011,30.81
10/12/2011,30.93
10/11/2011,30.845
10/10/2011,30.92
10/7/2011,31
10/6/2011,31.14
10/5/2011,31.165
10/4/2011,31.22
10/3/2011,31.195
09/30/2011,31.2
09/29/2011,31.14
09/28/2011,30.83
09/27/2011,31.125
09/26/2011,30.905
09/23/2011,30.765
09/22/2011,30.685
09/21/2011,30.415
09/20/2011,30.605
09/19/2011,30.405
09/16/2011,30.298
09/15/2011,30.288
09/14/2011,30.178
09/13/2011,30.158
9/12/2011,30.093
9/9/2011,30.028
9/8/2011,29.983
9/7/2011,29.958
9/6/2011,29.903
9/5/2011,29.938
9/2/2011,29.987
9/1/2011,29.968
08/31/2011,30.018
08/30/2011,29.993
08/29/2011,29.972
08/26/2011,29.983
08/25/2011,29.943
08/24/2011,29.848
08/23/2011,29.818
08/22/2011,29.827
08/19/2011,29.923
08/18/2011,29.858
08/17/2011,29.853
08/16/2011,29.803
08/15/2011,29.897
8/12/2011,29.923
8/11/2011,29.892
8/10/2011,29.853
8/9/2011,29.948
8/8/2011,29.778
8/5/2011,29.958
8/4/2011,29.735
8/3/2011,29.835
8/2/2011,29.71
8/1/2011,29.765
07/29/2011,29.72
07/28/2011,29.74
07/27/2011,29.68
07/26/2011,29.755
07/25/2011,29.785
07/22/2011,29.815
07/21/2011,29.875
07/20/2011,29.9
07/19/2011,30.015
07/18/2011,30.09
07/15/2011,30.08
07/14/2011,30.01
07/13/2011,30.275
7/12/2011,30.345
7/11/2011,30.24
7/8/2011,30.265
7/7/2011,30.42
7/6/2011,30.485
7/5/2011,30.435
7/4/2011,30.56
7/1/2011,30.735
06/30/2011,30.785
06/29/2011,30.955
06/28/2011,30.905
06/27/2011,30.715
06/24/2011,30.6
06/23/2011,30.465
06/22/2011,30.485
06/21/2011,30.56
06/20/2011,30.54
06/17/2011,30.62
06/16/2011,30.57
06/15/2011,30.45
06/14/2011,30.445
06/13/2011,30.44
6/10/2011,30.41
6/9/2011,30.385
6/8/2011,30.27
6/7/2011,30.28
6/6/2011,30.245
6/3/2011,30.3
6/2/2011,30.3
6/1/2011,30.29
05/31/2011,30.32
05/30/2011,30.305
05/27/2011,30.4
05/26/2011,30.44
05/25/2011,30.385
05/24/2011,30.41
05/23/2011,30.3
05/20/2011,30.245
05/19/2011,30.235
05/18/2011,30.305
05/17/2011,30.32
05/16/2011,30.29
05/13/2011,30.26
5/12/2011,30.18
5/11/2011,30.14
5/10/2011,30.19
5/9/2011,30.225
5/6/2011,30.255
5/5/2011,30.075
5/4/2011,29.98
5/3/2011,29.87
5/2/2011,29.88
04/29/2011,29.925
04/28/2011,29.9
04/27/2011,29.915
04/26/2011,29.96
04/25/2011,29.945
04/22/2011,29.9
04/21/2011,29.945
04/20/2011,30.05
04/19/2011,30.125
04/18/2011,30.115
04/15/2011,30.115
04/14/2011,30.14
04/13/2011,30.14
4/12/2011,30.1
4/11/2011,30.025
4/8/2011,30.075
4/7/2011,30.125
4/6/2011,30.165
4/5/2011,30.225
4/4/2011,30.255
4/1/2011,30.275
03/31/2011,30.33
03/30/2011,30.33
03/29/2011,30.29
03/28/2011,30.285
03/25/2011,30.26
03/24/2011,30.27
03/23/2011,30.215
03/22/2011,30.255
03/21/2011,30.285
03/18/2011,30.275
03/17/2011,30.415
03/16/2011,30.445
03/15/2011,30.32
03/14/2011,30.365
3/11/2011,30.4
3/10/2011,30.305
3/9/2011,30.35
3/8/2011,30.42
3/7/2011,30.455
3/4/2011,30.48
3/3/2011,30.52
3/2/2011,30.555
3/1/2011,30.575
02/28/2011,30.63
02/25/2011,30.605
02/24/2011,30.62
02/23/2011,30.65
02/22/2011,30.55
02/21/2011,30.57
02/18/2011,30.595
02/17/2011,30.615
02/16/2011,30.695
02/15/2011,30.74
02/14/2011,30.815
2/11/2011,30.795
2/10/2011,30.715
2/9/2011,30.685
2/8/2011,30.725
2/7/2011,30.815
2/4/2011,30.905
2/3/2011,30.855
2/2/2011,30.765
2/1/2011,30.9
01/31/2011,31.135
01/28/2011,30.855
01/27/2011,30.8
01/26/2011,30.935
01/25/2011,30.945
01/24/2011,30.675
01/21/2011,30.62
01/20/2011,30.5
01/19/2011,30.485
01/18/2011,30.56
01/17/2011,30.485
01/14/2011,30.42
01/13/2011,30.35
1/12/2011,30.51
1/11/2011,30.67
1/10/2011,30.37
1/7/2011,30.28
1/6/2011,30.22
1/5/2011,30.105
1/4/2011,30.067
1/3/2011,30.03
12/31/2010,30.132
12/30/2010,30.142
12/29/2010,30.173
12/28/2010,30.183
12/27/2010,30.185
12/24/2010,30.153
12/23/2010,30.153
12/22/2010,30.167
12/21/2010,30.178
12/20/2010,30.16
12/17/2010,30.13
12/16/2010,30.105
12/15/2010,30.035
12/14/2010,30.04
12/13/2010,30.08
12/10/2010,30.08
12/9/2010,30.125
12/8/2010,30.055
12/7/2010,30.025
12/6/2010,30.02
12/3/2010,30.005
12/2/2010,30.03
12/1/2010,30.205
11/30/2010,30.23
11/29/2010,30.26
11/26/2010,30.055
11/25/2010,30.03
11/24/2010,30.095
11/23/2010,30
11/22/2010,29.935
11/19/2010,29.92
11/18/2010,29.995
11/17/2010,29.935
11/16/2010,29.92
11/15/2010,29.87
11/12/2010,29.765
11/11/2010,29.58
11/10/2010,29.595
11/9/2010,29.65
11/8/2010,29.64
11/5/2010,29.675
11/4/2010,29.705
11/3/2010,29.795
11/2/2010,29.865
11/1/2010,29.92
10/29/2010,29.945
10/28/2010,29.985
10/27/2010,29.905
10/26/2010,29.87
10/25/2010,29.91
10/22/2010,29.865
10/21/2010,29.855
10/20/2010,30.015
10/19/2010,29.85
10/18/2010,29.86
10/15/2010,29.85
10/14/2010,29.86
10/13/2010,29.895
10/12/2010,30.055
10/11/2010,29.97
10/8/2010,29.965
10/7/2010,29.905
10/6/2010,30.075
10/5/2010,30.17
10/4/2010,30.19
10/1/2010,30.325
09/30/2010,30.42
09/29/2010,30.525
09/28/2010,30.585
09/27/2010,30.67
09/24/2010,30.69
09/23/2010,30.68
09/22/2010,30.72
09/21/2010,30.74
09/20/2010,30.745
09/17/2010,30.785
09/16/2010,30.845
09/15/2010,30.76
09/14/2010,30.745
09/13/2010,30.775
9/10/2010,30.865
9/9/2010,30.965
9/8/2010,31.18
9/7/2010,31.145
9/6/2010,31.165
9/3/2010,31.15
9/2/2010,31.165
9/1/2010,31.275
08/31/2010,31.295
08/30/2010,31.305
08/27/2010,31.36
08/26/2010,31.48
08/25/2010,31.545
08/24/2010,31.475
08/23/2010,31.525
08/20/2010,31.56
08/19/2010,31.64
08/18/2010,31.735
08/17/2010,31.815
08/16/2010,31.895
08/13/2010,31.94
8/12/2010,31.935
8/11/2010,31.955
8/10/2010,31.965
8/9/2010,32.015
8/6/2010,32.09
8/5/2010,32.15
8/4/2010,32.17
8/3/2010,32.195
8/2/2010,32.245
07/30/2010,32.27
07/29/2010,32.24
07/28/2010,32.19
07/27/2010,32.205
07/26/2010,32.255
07/23/2010,32.245
07/22/2010,32.325
07/21/2010,32.295
07/20/2010,32.285
07/19/2010,32.245
07/16/2010,32.215
07/15/2010,32.315
07/14/2010,32.345
07/13/2010,32.355
7/12/2010,32.355
7/9/2010,32.415
7/8/2010,32.455
7/7/2010,32.425
7/6/2010,32.425
7/5/2010,32.395
7/2/2010,32.345
7/1/2010,32.405
06/30/2010,32.415
06/29/2010,32.355
06/28/2010,32.375
06/25/2010,32.395
06/24/2010,32.355
06/23/2010,32.355
06/22/2010,32.29
06/21/2010,32.305
06/18/2010,32.405
06/17/2010,32.395
06/16/2010,32.405
06/15/2010,32.385
06/14/2010,32.45
6/11/2010,32.44
6/10/2010,32.575
6/9/2010,32.605
6/8/2010,32.635
6/7/2010,32.615
6/4/2010,32.565
6/3/2010,32.585
6/2/2010,32.585
6/1/2010,32.505
05/31/2010,32.57
05/28/2010,32.54
05/27/2010,32.545
05/26/2010,32.54
05/25/2010,32.45
05/24/2010,32.4
05/21/2010,32.47
05/20/2010,32.375
05/19/2010,32.34
05/18/2010,32.45
05/17/2010,32.39
05/14/2010,32.36
05/13/2010,32.285
5/12/2010,32.33
5/11/2010,32.29
5/10/2010,32.25
5/7/2010,32.365
5/6/2010,32.38
5/5/2010,32.34
5/4/2010,32.33
5/3/2010,32.36
04/30/2010,32.3
04/29/2010,32.34
04/28/2010,32.32
04/27/2010,32.19
04/26/2010,32.21
04/23/2010,32.3
04/22/2010,32.19
04/21/2010,32.17
04/20/2010,32.26
04/19/2010,32.26
04/16/2010,32.22
04/15/2010,32.25
04/14/2010,32.35
04/13/2010,32.35
4/12/2010,32.285
4/9/2010,32.305
4/8/2010,32.375
4/7/2010,32.36
4/6/2010,32.38
4/5/2010,32.34
4/2/2010,32.34
4/1/2010,32.33
03/31/2010,32.35
03/30/2010,32.35
03/29/2010,32.39
03/26/2010,32.39
03/25/2010,32.37
03/24/2010,32.32
03/23/2010,32.31
03/22/2010,32.31
03/19/2010,32.32
03/18/2010,32.31
03/17/2010,32.41
03/16/2010,32.57
03/15/2010,32.58
3/12/2010,32.68
3/11/2010,32.66
3/10/2010,32.71
3/9/2010,32.71
3/8/2010,32.63
3/5/2010,32.63
3/4/2010,32.66
3/3/2010,32.685
3/2/2010,32.865
3/1/2010,33.015
02/26/2010,33.06
02/25/2010,33.03
02/24/2010,33.08
02/23/2010,33.12
02/22/2010,33.15
02/19/2010,33.21
02/18/2010,33.17
02/17/2010,33.14
02/16/2010,33.18
02/15/2010,33.18
2/12/2010,33.16
2/11/2010,33.16
2/10/2010,33.14
2/9/2010,33.18
2/8/2010,33.19
2/5/2010,33.16
2/4/2010,33.08
2/3/2010,33.07
2/2/2010,33.16
2/1/2010,33.16
01/29/2010,33.11
01/28/2010,33.03
01/27/2010,33.04
01/26/2010,32.96
01/25/2010,33.02
01/22/2010,33.005
01/21/2010,32.96
01/20/2010,32.88
01/19/2010,32.83
01/18/2010,32.86
01/15/2010,32.88
01/14/2010,33
01/13/2010,33.04
1/12/2010,33.03
1/11/2010,33.11
1/8/2010,33.13
1/7/2010,33.14
1/6/2010,33.15
1/5/2010,33.2
1/4/2010,33.33
1/1/2010,33.33
12/31/2009,33.34
12/30/2009,33.36
12/29/2009,33.37
12/28/2009,33.35
12/25/2009,33.33
12/24/2009,33.33
12/23/2009,33.24
12/22/2009,33.23
12/21/2009,33.22
12/18/2009,33.21
12/17/2009,33.17
12/16/2009,33.15
12/15/2009,33.12
12/14/2009,33.12
12/11/2009,33.12
12/10/2009,33.13
12/9/2009,33.18
12/8/2009,33.14
12/7/2009,33.16
12/4/2009,33.11
12/3/2009,33.15
12/2/2009,33.165
12/1/2009,33.225
11/30/2009,33.22
11/27/2009,33.105
11/26/2009,33.11
11/25/2009,33.22
11/24/2009,33.2
11/23/2009,33.22
11/20/2009,33.18
11/19/2009,33.15
11/18/2009,33.2
11/17/2009,33.19
11/16/2009,33.25
11/13/2009,33.32
11/12/2009,33.29
11/11/2009,33.3
11/10/2009,33.3
11/9/2009,33.36
11/6/2009,33.41
11/5/2009,33.41
11/4/2009,33.44
11/3/2009,33.42
11/2/2009,33.42
10/30/2009,33.45
10/29/2009,33.47
10/28/2009,33.43
10/27/2009,33.46
10/26/2009,33.44
10/23/2009,33.42
10/22/2009,33.4
10/21/2009,33.43
10/20/2009,33.37
10/19/2009,33.425
10/16/2009,33.47
10/15/2009,33.41
10/14/2009,33.27
10/13/2009,33.31
10/12/2009,33.32
10/9/2009,33.31
10/8/2009,33.37
10/7/2009,33.34
10/6/2009,33.405
10/5/2009,33.47
10/2/2009,33.52
10/1/2009,33.43
09/30/2009,33.61
09/29/2009,33.59
09/28/2009,33.53
09/25/2009,33.61
09/24/2009,33.55
09/23/2009,33.58
09/22/2009,33.71
09/21/2009,33.69
09/18/2009,33.7
09/17/2009,33.71
09/16/2009,33.87
09/15/2009,33.95
09/14/2009,33.95
9/11/2009,34.01
9/10/2009,34.01
9/9/2009,34.01
9/8/2009,34.04
9/7/2009,34.04
9/4/2009,34.05
9/3/2009,34.05
9/2/2009,34.01
9/1/2009,34
08/31/2009,34
08/28/2009,34.01
08/27/2009,34
08/26/2009,34
08/25/2009,34.01
08/24/2009,34
08/21/2009,34.02
08/20/2009,34.04
08/19/2009,34.04
08/18/2009,34.05
08/17/2009,34.02
08/14/2009,34.03
08/13/2009,34.05
8/12/2009,34.05
8/11/2009,33.72
8/10/2009,33.67
8/7/2009,33.67
8/6/2009,33.67
8/5/2009,33.67
8/4/2009,33.68
8/3/2009,33.69
07/31/2009,33.74
07/30/2009,33.73
07/29/2009,33.66
07/28/2009,33.66
07/27/2009,33.67
07/24/2009,33.67
07/23/2009,33.7
07/22/2009,33.69
07/21/2009,33.7
07/20/2009,33.74
07/17/2009,33.74
07/16/2009,33.77
07/15/2009,33.8
07/14/2009,33.84
07/13/2009,33.76
7/10/2009,33.77
7/9/2009,33.81
7/8/2009,33.8
7/7/2009,33.79
7/6/2009,33.81
7/3/2009,34.04
7/2/2009,34.005
7/1/2009,33.75
06/30/2009,33.75
06/29/2009,33.76
06/26/2009,33.78
06/25/2009,33.81
06/24/2009,33.82
06/23/2009,34.11
06/22/2009,33.82
06/19/2009,33.84
06/18/2009,33.84
06/17/2009,34.06
06/16/2009,33.87
06/15/2009,33.82
6/12/2009,33.77
6/11/2009,33.82
6/10/2009,33.82
6/9/2009,33.99
6/8/2009,33.96
6/5/2009,34.08
6/4/2009,33.78
6/3/2009,33.79
6/2/2009,33.8
6/1/2009,34.01
05/29/2009,34.1
05/28/2009,34.12
05/27/2009,34.14
05/26/2009,34.07
05/25/2009,34.03
05/22/2009,34.36
05/21/2009,34.38
05/20/2009,34.09
05/19/2009,34.23
05/18/2009,34.29
05/15/2009,34.25
05/14/2009,34.475
05/13/2009,34.23
5/12/2009,34.31
5/11/2009,34.51
5/8/2009,34.6
5/7/2009,34.82
5/6/2009,34.83
5/5/2009,34.79
5/4/2009,34.98
5/1/2009,34.98
04/30/2009,35.04
04/29/2009,35.12
04/28/2009,35.18
04/27/2009,35.67
04/24/2009,35.78
04/23/2009,35.85
04/22/2009,35.86
04/21/2009,35.92
04/20/2009,35.76
04/17/2009,35.65
04/16/2009,35.68
04/15/2009,35.71
04/14/2009,35.91
04/13/2009,35.89
4/10/2009,35.77
4/9/2009,35.77
4/8/2009,35.76
4/7/2009,35.61
4/6/2009,35.66
4/3/2009,35.57
4/2/2009,35.77
4/1/2009,35.76
03/31/2009,35.85
03/30/2009,35.73
03/27/2009,35.63
03/26/2009,35.72
03/25/2009,35.68
03/24/2009,35.59
03/23/2009,35.62
03/20/2009,35.66
03/19/2009,36.03
03/18/2009,36.08
03/17/2009,36.13
03/16/2009,36.26
03/13/2009,36.18
3/12/2009,36.24
3/11/2009,36.23
3/10/2009,36.43
3/9/2009,36.24
3/6/2009,36.54
3/5/2009,36.41
3/4/2009,36.47
3/3/2009,36.66
3/2/2009,36.48
02/27/2009,36.33
02/26/2009,36.11
02/25/2009,35.95
02/24/2009,35.96
02/23/2009,36.01
02/20/2009,35.84
02/19/2009,35.68
02/18/2009,35.57
02/17/2009,35.47
02/16/2009,35.44
02/13/2009,35.43
2/12/2009,35.36
2/11/2009,35.28
2/10/2009,35.28
2/9/2009,35.29
2/6/2009,35.25
2/5/2009,35.22
2/4/2009,35.25
2/3/2009,35.27
2/2/2009,35.24
01/30/2009,35.2
01/29/2009,35.17
01/28/2009,35.16
01/27/2009,35.18
01/26/2009,35.17
01/23/2009,35.16
01/22/2009,35.22
01/21/2009,35.22
01/20/2009,35.22
01/19/2009,35.12
01/16/2009,35.13
01/15/2009,35.2
01/14/2009,35.18
01/13/2009,35.24
1/12/2009,35.18
1/9/2009,35.12
1/8/2009,35.18
1/7/2009,35.31
1/6/2009,35.25
1/5/2009,35.09
1/2/2009,35.02
1/1/2009,35.02
12/31/2008,35.02
12/30/2008,35.27
12/29/2008,35.26
12/26/2008,34.7
12/25/2008,34.55
12/24/2008,34.9
12/23/2008,34.82
12/22/2008,34.82
12/19/2008,34.64
12/18/2008,34.74
12/17/2008,34.93
12/16/2008,35.14
12/15/2008,35.18
12/12/2008,35.36
12/11/2008,35.12
12/10/2008,35.12
12/9/2008,35.15
12/8/2008,35.38
12/5/2008,35.4
12/4/2008,35.23
12/3/2008,35.12
12/2/2008,35.36
12/1/2008,35.35
11/28/2008,35.4
11/27/2008,35.25
11/26/2008,35.17
11/25/2008,35.27
11/24/2008,35.25
11/21/2008,35.08
11/20/2008,35.03
11/19/2008,35.01
11/18/2008,34.97
11/17/2008,34.98
11/14/2008,34.94
11/13/2008,34.94
11/12/2008,34.95
11/11/2008,34.88
11/10/2008,34.9
11/7/2008,34.93
11/6/2008,34.98
11/5/2008,34.87
11/4/2008,34.9
11/3/2008,35
10/31/2008,34.82
10/30/2008,34.8
10/29/2008,34.85
10/28/2008,34.75
10/27/2008,34.63
10/24/2008,34.64
10/23/2008,34.56
10/22/2008,34.41
10/21/2008,34.28
10/20/2008,34.21
10/17/2008,34.21
10/16/2008,34.2
10/15/2008,34.02
10/14/2008,34.15
10/13/2008,34.29
10/10/2008,34.37
10/9/2008,34.4
10/8/2008,34.52
10/7/2008,34.4
10/6/2008,34.15
10/3/2008,34.08
10/2/2008,33.9
10/1/2008,33.8
09/30/2008,33.98
09/29/2008,33.87
09/26/2008,33.93
09/25/2008,33.9
09/24/2008,33.72
09/23/2008,33.85
09/22/2008,34.08
09/19/2008,34.07
09/18/2008,34.25
09/17/2008,34.21
09/16/2008,34.56
09/15/2008,34.6
9/12/2008,34.6
9/11/2008,34.58
9/10/2008,34.5
9/9/2008,34.52
9/8/2008,34.54
9/5/2008,34.43
9/4/2008,34.36
9/3/2008,34.34
9/2/2008,34.29
9/1/2008,34.2
08/29/2008,34.08
08/28/2008,34.05
08/27/2008,34.17
08/26/2008,34.09
08/25/2008,33.9
08/22/2008,33.91
08/21/2008,34.05
08/20/2008,34.05
08/19/2008,33.73
08/18/2008,33.75
08/15/2008,33.71
08/14/2008,33.66
08/13/2008,33.61
8/12/2008,33.73
8/11/2008,33.66
8/8/2008,33.63
8/7/2008,33.55
8/6/2008,33.63
8/5/2008,33.5
8/4/2008,33.52
8/1/2008,33.48
07/31/2008,33.42
07/30/2008,33.4
07/29/2008,33.38
07/28/2008,33.44
07/25/2008,33.4
07/24/2008,33.41
07/23/2008,33.35
07/22/2008,33.34
07/21/2008,33.31
07/18/2008,33.45
07/17/2008,33.48
07/16/2008,33.45
07/15/2008,33.62
07/14/2008,33.63
7/11/2008,33.67
7/10/2008,33.6
7/9/2008,33.72
7/8/2008,33.62
7/7/2008,33.5
7/4/2008,33.35
7/3/2008,33.36
7/2/2008,33.41
7/1/2008,33.38
06/30/2008,33.52
06/27/2008,33.58
06/26/2008,33.56
06/25/2008,33.53
06/24/2008,33.45
06/23/2008,33.3
06/20/2008,33.41
06/19/2008,33.3
06/18/2008,33.1
06/17/2008,33.27
06/16/2008,33
06/13/2008,33.09
6/12/2008,33.06
6/11/2008,33.02
6/10/2008,33.21
6/9/2008,33.1
6/6/2008,32.9
6/5/2008,32.7
6/4/2008,32.58
6/3/2008,32.555
6/2/2008,32.41
05/30/2008,32.45
05/29/2008,32.31
05/28/2008,32.2
05/27/2008,32.125
05/26/2008,32.12
05/23/2008,31.92
05/22/2008,31.84
05/21/2008,31.95
05/20/2008,32.22
05/19/2008,32.25
05/16/2008,32.4
05/15/2008,32.44
05/14/2008,32.3
05/13/2008,32.16
5/12/2008,32
5/9/2008,31.89
5/8/2008,31.7
5/7/2008,31.67
5/6/2008,31.65
5/5/2008,31.7
5/2/2008,31.57
5/1/2008,31.64
04/30/2008,31.69
04/29/2008,31.69
04/28/2008,31.66
04/25/2008,31.58
04/24/2008,31.45
04/23/2008,31.435
04/22/2008,31.49
04/21/2008,31.45
04/18/2008,31.4
04/17/2008,31.47
04/16/2008,31.5
04/15/2008,31.56
04/14/2008,31.55
4/11/2008,31.54
4/10/2008,31.74
4/9/2008,31.72
4/8/2008,31.63
4/7/2008,31.62
4/4/2008,31.65
4/3/2008,31.49
4/2/2008,31.48
4/1/2008,31.45
03/31/2008,31.42
03/28/2008,31.38
03/27/2008,31.36
03/26/2008,31.5
03/25/2008,31.46
03/24/2008,31.26
03/21/2008,31.28
03/20/2008,31.04
03/19/2008,31.14
03/18/2008,31.4
03/17/2008,31.31
03/14/2008,31.45
03/13/2008,31.53
3/12/2008,31.54
3/11/2008,31.53
3/10/2008,31.5
3/7/2008,31.56
3/6/2008,31.55
3/5/2008,31.59
3/4/2008,31.58
3/3/2008,31.2
02/29/2008,31.95
02/28/2008,32.08
02/27/2008,32.24
02/26/2008,32.27
02/25/2008,32.27
02/22/2008,31.2
02/21/2008,31.4
02/20/2008,32.5
02/19/2008,31.7
02/18/2008,32.49
02/15/2008,31.95
02/14/2008,32.1
02/13/2008,31.9
2/12/2008,31.95
2/11/2008,32.9
2/8/2008,31.5
2/7/2008,32.88
2/6/2008,32.92
2/5/2008,32.9
2/4/2008,32.9
2/1/2008,31.3
01/31/2008,33
01/30/2008,33.02
01/29/2008,31.35
01/28/2008,31.25
01/25/2008,33.06
01/24/2008,31
01/23/2008,30.65
01/22/2008,31.25
01/21/2008,33.02
01/18/2008,30.3
01/17/2008,33.12
01/16/2008,33.14
01/15/2008,33.14
01/14/2008,33.13
1/11/2008,33.14
1/10/2008,33.16
1/9/2008,29.65
1/8/2008,33.33
1/7/2008,29.65
1/4/2008,33.44
1/3/2008,33.53
1/2/2008,29.85
1/1/2008,29.9
12/31/2007,33.65
12/28/2007,33.79
12/27/2007,33.75
12/26/2007,33.7
12/25/2007,33.68
12/24/2007,30.3
12/21/2007,33.65
12/20/2007,33.64
12/19/2007,30.45
12/18/2007,33.62
12/17/2007,33.6
12/14/2007,33.58
12/13/2007,33.59
12/12/2007,33.57
12/11/2007,33.67
12/10/2007,30.1
12/7/2007,33.78
12/6/2007,33.85
12/5/2007,30.53
12/4/2007,33.83
12/3/2007,33.82
11/30/2007,33.83
11/29/2007,33.83
11/28/2007,33.83
11/27/2007,33.83
11/26/2007,31.1
11/23/2007,33.8
11/22/2007,33.8
11/21/2007,33.84
11/20/2007,33.86
11/19/2007,31.45
11/16/2007,31.5
11/15/2007,33.85
11/14/2007,33.8
11/13/2007,33.83
11/12/2007,33.86
11/9/2007,31.5
11/8/2007,33.92
11/7/2007,33.98
11/6/2007,31.6
11/5/2007,31.73
11/2/2007,31.65
11/1/2007,33.93
10/31/2007,34
10/30/2007,34.04
10/29/2007,31.7
10/26/2007,31.53
10/25/2007,31.58
10/24/2007,34.16
10/23/2007,31.5
10/22/2007,31.45
10/19/2007,34.16
10/18/2007,31.45
10/17/2007,31.45
10/16/2007,31.4
10/15/2007,31.43
10/12/2007,31.38
10/11/2007,31.4
10/10/2007,31.4
10/9/2007,31.35
10/8/2007,31.5
10/5/2007,31.61
10/4/2007,31.75
10/3/2007,31.7
10/2/2007,34.21
10/1/2007,31.65
09/28/2007,31.5
09/27/2007,34.24
09/26/2007,31.75
09/25/2007,31.9
09/24/2007,31.76
09/21/2007,31.6
09/20/2007,32
09/19/2007,31.75
09/18/2007,32
09/17/2007,31.9
09/14/2007,32
09/13/2007,32.18
9/12/2007,32.2
9/11/2007,32.35
9/10/2007,32.46
9/7/2007,32.45
9/6/2007,32.45
9/5/2007,32.6
9/4/2007,34.26
9/3/2007,32.1
08/31/2007,32.4
08/30/2007,32.5
08/29/2007,32.5
08/28/2007,33
08/27/2007,33.1
08/24/2007,32.35
08/23/2007,32.25
08/22/2007,32.65
08/21/2007,32.65
08/20/2007,33
08/17/2007,32.4
08/16/2007,32.35
08/15/2007,31.65
08/14/2007,34.05
08/13/2007,34.05
8/10/2007,31.15
8/9/2007,33.94
8/8/2007,30.5
8/7/2007,33.84
8/6/2007,33.84
8/3/2007,33.79
8/2/2007,33.81
8/1/2007,29.8
07/31/2007,29.6
07/30/2007,29.95
07/27/2007,29.8
07/26/2007,30
07/25/2007,29.8
07/24/2007,33.68
07/23/2007,33.63
07/20/2007,29.85
07/19/2007,33.45
07/18/2007,30.05
07/17/2007,33.24
07/16/2007,30.3
07/13/2007,33.31
7/12/2007,33.3
7/11/2007,31.25
7/10/2007,33.79
7/9/2007,34.01
7/6/2007,34.01
7/5/2007,34.16
7/4/2007,34.25
7/3/2007,34.45
7/2/2007,34.51
06/29/2007,34.54
06/28/2007,34.54
06/27/2007,34.52
06/26/2007,34.54
06/25/2007,34.58
06/22/2007,34.59
06/21/2007,34.58
06/20/2007,34.59
06/19/2007,34.56
06/18/2007,34.61
06/15/2007,32.55
06/14/2007,32.58
06/13/2007,34.58
6/12/2007,34.64
6/11/2007,34.6
6/8/2007,34.57
6/7/2007,34.56
6/6/2007,34.48
6/5/2007,32.7
6/4/2007,34.55
6/1/2007,34.62
05/31/2007,32.65
05/30/2007,34.61
05/29/2007,34.6
05/28/2007,34.58
05/25/2007,34.57
05/24/2007,34.6
05/23/2007,34.59
05/22/2007,32.85
05/21/2007,34.55
05/18/2007,34.58
05/17/2007,34.55
05/16/2007,34.51
05/15/2007,34.42
05/14/2007,32.75
5/11/2007,34.56
5/10/2007,34.58
5/9/2007,34.64
5/8/2007,34.74
5/7/2007,32.5
5/4/2007,34.74
5/3/2007,34.75
5/2/2007,34.77
5/1/2007,32.5
04/30/2007,32.6
04/27/2007,34.83
04/26/2007,34.78
04/25/2007,34.82
04/24/2007,34.82
04/23/2007,34.77
04/20/2007,32.2
04/19/2007,32.2
04/18/2007,34.82
04/17/2007,32.2
04/16/2007,34.95
04/13/2007,34.95
4/12/2007,34.95
