Date,Value
2020-02-29,31.322249999999997
2020-03-31,32.052727272727275
2020-04-30,32.64772727272727
2020-05-31,32.11571428571429
2020-06-30,31.201818181818183
2020-07-31,31.40304347826087
2020-08-31,31.216190476190473
2020-09-30,31.35181818181818
2020-10-31,31.272954545454546
2020-11-30,30.490476190476187
2020-12-31,30.090869565217393
2021-01-31,30.007142857142856
2021-02-28,29.99
2021-03-31,30.75108695652174
2021-04-30,31.33409090909091
2021-05-31,31.275714285714283
2021-06-30,31.405909090909088
2021-07-31,32.60727272727273
2021-08-31,33.12295454545455
2021-09-30,33.01681818181818
2021-10-31,33.4697619047619
2021-11-30,33.074999999999996
2021-12-31,33.57521739130435
2022-01-31,33.22261904761905
2022-02-28,32.665499999999994
2022-03-31,33.22239130434782
2022-04-30,33.75476190476191
2022-05-31,34.402727272727276
2022-06-30,34.89727272727273
2022-07-31,36.31238095238095
2022-08-31,35.83891304347826
2022-09-30,36.97409090909091
2022-10-31,37.91809523809523
2022-11-30,36.468636363636364
2022-12-31,34.8025
2023-01-31,33.32386363636363
2023-02-28,33.964999999999996
2023-03-31,34.51913043478261
2023-04-30,34.23375
2023-05-31,34.20195652173913
2023-06-30,34.88159090909091
2023-07-31,34.64833333333333
2023-08-31,35.00521739130435
2023-09-30,35.799523809523805
2023-10-31,36.503409090909095
2023-11-30,35.4775
2023-12-31,35.004285714285714
2024-01-31,35.133043478260866
2024-02-29,35.852380952380955
2024-03-31,35.758066666666664
